state,location,million_plus_city,lat,lon,crash_date,crash_day,article_date,month,vehicle1,vehicle2,killed,injured,age,gender,road_type,crash_type
Delhi,Mahipalpur Flyover,Delhi,28.545028355232883,77.12116013069722,2022-11-27,Sunday,2022-11-28,November,Bicycle,Car,1,0,50,Male,NH,Head On Collision
Uttar Pradesh,New Mandi Police Station ,Nil,29.46323869723716,77.70828460375006,2022-11-26,Saturday,2022-11-28,November,Car,Truck,4,0,"32,28,1",Both,OR,Hit From Side
Maharashtra,Lakshika Hall,Nashik,19.99111392207713,73.76016762408145,2022-11-26,Saturday,2022-11-29,November,Two Wheeler,Truck,1,1,76,Male,OR,Hit From Back
Uttar Pradesh,Eastern Peripheral Expy,Nil,28.59302391596247,77.55220224047828,2022-11-29,Tuesday,2022-11-29,November,Car,Ditch,1,3,58,Male,OR,Vehicle Overturn
Karnataka,Hulikunte,Nil,13.272266576516747,77.35216646385031,2022-11-28,Monday,2022-11-29,November,Two Wheeler,Truck,2,0,"28,30",Male,NH,Head On Collision
Andhra Pradesh,Kodumur,Nil,15.683371392189466,77.7679255136936,2022-11-30,Wednesday,2022-11-30,November,Two Wheeler,Car,3,0,,Male,SH,Head On Collision
Uttar Pradesh,Tappe Sipah,Nil,27.10157365650555,81.50326169184127,2022-11-30,Wednesday,2022-11-30,November,Bus,Truck,6,13,,,NH,Head On Collision
Andhra Pradesh,Payakaraopeta,Nil,17.367919451233476,82.5559054912971,2022-11-29,Tuesday,2022-11-30,November,Two Wheeler,Canal,1,0,22,Male,NH,Vehicle Overturn
Uttar Pradesh,Tappe Sipah,Nil,27.09793141498253,81.49824462518542,2022-11-30,Wednesday,2022-12-01,December,Bus,Truck,6,13,"21,27,37,20,17",Both,NH,Head On Collision
Jammu and Kashmir,Majhur,Nil,33.528920091719215,74.35938394535962,2022-11-30,Wednesday,2022-12-01,December,Car,Gorge,3,2,"40,11,18",Both,OR,Vehicle Overturn
Jammu and Kashmir,Surinsar,Nil,32.77142216563534,75.04428953506651,2022-11-30,Wednesday,2022-12-01,December,Van,Gorge,1,17,,,OR,Vehicle Overturn
Madhya Pradesh,Police Welfare Petrol Pump,Bhopal,23.21184562898975,77.3888241897959,2022-11-29,Tuesday,2022-12-01,December,Two Wheeler,Unidentified,3,0,"2,6,22",Both,OR,Hit and Run
Maharashtra,Devpur,Nil,19.866952570376142,74.14799246536725,2022-11-30,Wednesday,2022-12-01,December,SUV,Nil,2,4,"28,27",Male,OR,Run Off Road
Karnataka,KR Puram Hanging Bridge,Bengaluru,13.000683883260592,77.67722032726212,2022-11-30,Wednesday,2022-12-01,December,Two Wheeler,Unidentified,1,1,27,Female,NH,Hit and Run
Andhra Pradesh,Kodumur,Nil,15.684037550663032,77.76965748241777,2022-11-30,Wednesday,2022-12-01,December,Two Wheeler,Car,3,2,,,SH,Others
Odisha,Jankia,Nil,20.053056785479832,85.53937047670372,2022-12-01,Thursday,2022-12-02,December,Car,Truck,4,0,,Both,NH,With Parked Vehicle
Tamil Nadu,Taramani Link Rd,Chennai,12.981197526297397,80.23654954032764,2022-11-30,Wednesday,2022-12-02,December,Two Wheeler,Divider,2,0,"19,20",Male,SH,Fixed Object Collision
Madhya Pradesh,Loha Mandi,Indore,22.70772341532349,75.86781836399646,2022-12-02,Friday,2022-12-03,December,Two Wheeler,Truck,1,1,18,Male,OR,With Parked Vehicle
Madhya Pradesh,Zam Zam Square,Indore,22.73180347911857,75.91319311603722,2022-12-01,Thursday,2022-12-03,December,Two Wheeler,Car,1,0,,Male,OR,Hit From Back
Tamil Nadu,Wavin,Chennai,13.088534382767612,80.17189953623301,2022-12-01,Thursday,2022-12-03,December,Two Wheeler,Car,1,0,26,Female,SH,Hit From Back
Tamil Nadu,Tiruvannamalai,Nil,12.226377668027563,79.0664139848913,2022-12-04,Sunday,2022-12-04,December,Bus,Lorry,3,4,,,SH,Head On Collision
Uttar Pradesh,Jakheri,Nil,25.617150720068945,79.7195868062511,2022-12-03,Saturday,2022-12-04,December,Car,Car,4,2,"27,25,60,24",Both,OR,Head On Collision
Uttarakhand,Naogaon Bariya,Nil,29.857349944027533,79.3734150044732,2022-12-03,Saturday,2022-12-04,December,Car,Gorge,4,3,"65,10",Both,NH,Vehicle Overturn
Maharashtra,Yavatmal,Nil,20.389552251846258,78.1355352067547,2022-12-04,Sunday,2022-12-04,December,Van,Bus,4,3,,,SH,Head On Collision
Chhattisgarh,Canal Bridge,Raipur,21.229121245307912,81.65970224642803,2022-12-03,Saturday,2022-12-04,December,Two Wheeler,Tractor,1,1,27,Male,NH,Hit From Back
West Bengal,Tala,Kolkata,22.60855015063117,88.3841026328609,2022-12-04,Sunday,2022-12-05,December,Two Wheeler,Truck,1,1,32,Female,OR,Head On Collision
Telangana,Peddashapur,Nil,17.219357531601254,78.33618880820711,2022-12-04,Sunday,2022-12-05,December,Two Wheeler,Van,3,0,"47,42,9",Both,OR,Hit From Back
Delhi,GT Karnal Rd,Delhi,28.69147465100453,77.19145118008962,2022-12-05,Monday,2022-12-05,December,Two Wheeler,Unidentified,2,0,"21,19",Male,OR,Hit and Run
Madhya Pradesh,Satrunda,Nil,23.04904383037496,75.18130466888347,2022-12-04,Sunday,2022-12-05,December,Pedestrian,Tractor,6,13,"42,40,45,55",Both,OR,Hit and Run
Uttarakhand,Gopeshwar,Nil,30.402914678684223,79.31752278659692,2022-12-04,Sunday,2022-12-06,December,Car,Gorge,2,3,"32,65",Both,NH,Vehicle Overturn
Uttarakhand,Pauri ,Nil,30.130277775637403,78.78726253290282,2022-12-04,Sunday,2022-12-06,December,Car,Gorge,2,5,,,NH,Vehicle Overturn
Uttar Pradesh,Supertech E Square,Nil,28.58421737929833,77.327766775427,2022-12-04,Sunday,2022-12-06,December,Pedestrian,Car,1,0,24,Female,OR,Hit and Run
Tamil Nadu,Kavaraipettai,Nil,13.363787954366217,80.1396613268738,2022-12-05,Monday,2022-12-06,December,Bus,Truck,4,3,"27,22,28,42",Male,NH,Head On Collision
Tamil Nadu,Paravalasu,Nil,11.111859038379988,77.58992424923687,2022-12-05,Monday,2022-12-06,December,Car,Truck,3,0,"60,35,37",Both,SH,Head On Collision
Andhra Pradesh,Aganampudi,Vizag,17.68785948501749,83.13265349134836,2022-12-05,Monday,2022-12-06,December,Pedestrian,Two Wheeler,1,0,55,Male,SH,Hit and Run
West Bengal,Red Rd,Kolkata,22.5505862673208,88.34024042544688,2022-12-04,Sunday,2022-12-06,December,Two Wheeler,Van,1,0,40,Male,OR,Hit From Back
Madhya Pradesh,Maksi Rd,Nil,22.979918709675843,76.0738068665168,2022-12-04,Sunday,2022-12-06,December,Two Wheeler,Car,1,2,17,Male,NH,Hit From Back
Maharashtra,Gadekar Mala,Nashik,19.94602442426604,73.83433048246167,2022-12-05,Monday,2022-12-06,December,Pedestrian,Truck,1,0,4,Male,OR,Hit and Run
Tamil Nadu,Jafferkhanpet,Chennai,13.028659785148188,80.2086417800641,2022-12-05,Monday,2022-12-06,December,Two Wheeler,Divider,2,0,"26,28",Male,SH,Fixed Object Collision
Tamil Nadu,Maduranthakam,Nil,12.506978133440269,79.88064308295642,2022-12-07,Wednesday,2022-12-07,December,Truck,Truck,6,5,"70,28,35,55,65,33",Male,NH,Others
Karnataka,Maski,Nil,15.959938310900172,76.6545577603903,2022-12-05,Monday,2022-12-07,December,Two Wheeler,Bus,3,0,"31,26,19",Male,NH,Others
Madhya Pradesh,YD Nagar,Nil,24.084353369597657,75.056460431459,2022-12-05,Monday,2022-12-07,December,Car,Car,1,1,53,Male,OR,Hit From Back
Andhra Pradesh,Puthalapattu,Nil,13.38564643130281,79.08394114410565,2022-12-07,Wednesday,2022-12-08,December,Tractor,Nil,6,20,,Both,OR,Run Off Road
Maharashtra,Palse,Nil,19.92981072729941,73.86820452959181,2022-12-08,Thursday,2022-12-08,December,Two Wheeler,Bus,2,43,,Male,NH,Others
Karnataka,Durgashree Hotel,Bengaluru,12.978240705819044,77.51502480499371,2022-12-06,Tuesday,2022-12-08,December,Two Wheeler,Truck,2,0,"24,27",Male,OR,Hit and Run
Uttar Pradesh,Dibai,Nil,28.20584507769017,78.25986812159982,2022-12-07,Wednesday,2022-12-09,December,Two Wheeler,Truck,3,0,"35,40,4",Both,NH,Hit From Side
Maharashtra,Vadner Dumala,Nashik,19.93369073809828,73.81298047348994,2022-12-06,Tuesday,2022-12-09,December,Two Wheeler,Truck,1,0,18,Male,NH,Head On Collision
Madhya Pradesh,Chidawad,Nil,23.14366905722453,76.1498570865756,2022-12-07,Wednesday,2022-12-09,December,Car,Unidentified,2,3,"45,62",Male,NH,Hit and Run
Uttarakhand,Bagheshwar,Nil,29.839123272704928,79.76835967429105,2022-12-08,Thursday,2022-12-09,December,Car,Gorge,4,2,"60,55,62,52",Both,NH,Vehicle Overturn
Karnataka,Nellikara,Nil,13.15480458463792,75.09539857518682,2022-12-10,Saturday,2022-12-10,December,Car,Bus,3,0,"40,37,2",Both,SH,Head On Collision
Maharashtra,Nasrapur,Nil,18.250077305173328,73.8799667989515,2022-12-08,Thursday,2022-12-10,December,Car,Truck,1,0,62,Male,SH,With Parked Vehicle
Maharashtra,Mohadari Ghat,Nil,19.88520267890169,73.9418851643787,2022-12-09,Friday,2022-12-10,December,Car,Divider,5,3,,,NH,Fixed Object Collision
Kerala,Thrikkakara,Nil,10.034163900747574,76.33283272778543,2022-12-09,Friday,2022-12-10,December,Two Wheeler,Truck,1,0,23,Male,OR,Hit From Back
Rajasthan,Rakhyal,Nil,24.736188136337,73.83966961264531,2022-12-09,Friday,2022-12-10,December,Truck,Truck,1,3,,Male,OR,Head On Collision
Uttar Pradesh,Morna,Nil,29.20959554702509,78.44204084474875,2022-12-10,Saturday,2022-12-11,December,Two Wheeler,Truck,3,1,"38,2,17",Both,OR,Hit From Back
Telangana,Armoor,Nil,18.78286465087085,78.29786014542509,2022-12-10,Saturday,2022-12-11,December,Car,Lorry,3,0,,,NH,Head On Collision
Rajasthan,Alamsar,Nil,25.3306298303729,71.10052110253073,2022-12-09,Friday,2022-12-11,December,Car,Ditch,2,3,,,SH,Vehicle Overturn
Rajasthan,Kelnor,Nil,25.351427364175287,70.73495622365927,2022-12-09,Friday,2022-12-11,December,Car,Van,1,6,8,Male,OR,Head On Collision
Maharashtra,Magic Point,Mumbai,19.0644444006452,72.91927094190193,2022-12-11,Sunday,2022-12-12,December,Bus,Nil,2,46,,Male,OR,Run Off Road
Maharashtra,Phule Nagar,Nil,19.261194775032525,73.18011257977878,2022-12-11,Sunday,2022-12-12,December,Two Wheeler,SUV,2,0,"70,38",Both,OR,Hit From Back
Maharashtra,Prabhat Nagar,Nashik,20.05193515382497,73.80326098389838,2022-12-09,Friday,2022-12-12,December,Two Wheeler,Unidentified,1,0,29,Male,OR,Hit and Run
Uttar Pradesh,Gadarpur,Nil,29.03928749990616,79.25190615995034,2022-12-10,Saturday,2022-12-12,December,Two Wheeler,Truck,1,0,28,Male,OR,Hit From Back
Uttar Pradesh,Jiamau,Lucknow,26.845438890178517,80.96577650269694,2022-12-11,Sunday,2022-12-12,December,Pedestrian,Two Wheeler,1,0,,Male,OR,Hit and Run
Madhya Pradesh,Parvaliya Dera,Nil,23.749092193687037,75.10940785856674,2022-12-10,Saturday,2022-12-12,December,Pedestrian,Truck,1,1,28,Male,NH,Hit and Run
Madhya Pradesh,Shajapur,Nil,23.421696600526733,76.28613616017066,2022-12-10,Saturday,2022-12-13,December,Two Wheeler,Bus,2,0,,Male,NH,Hit From Back
Uttarakhand,Thati Dhanari,Nil,30.65030247095005,78.39089821822344,2022-12-12,Monday,2022-12-13,December,Truck,Gorge,1,1,36,Male,OR,Vehicle Overturn
Punjab,Chunni Kalan,Nil,30.659172395123477,76.56745385349565,2022-12-12,Monday,2022-12-13,December,Car,SUV,1,0,21,Male,SH,Head On Collision
Punjab,Sambhalki,Nil,30.666448826512912,76.70104143554114,2022-12-12,Monday,2022-12-13,December,Pedestrian,Pick Up,1,0,,,OR,Hit and Run
Punjab,Balongi,Nil,30.728769312490275,76.6940781333562,2022-12-12,Monday,2022-12-13,December,Bicycle,Unidentified,1,0,,Male,OR,Hit and Run
Goa,Vasco,Nil,15.394357367614832,73.82411789769408,2022-12-12,Monday,2022-12-13,December,Pedestrian,Two Wheeler,1,0,56,Female,OR,Hit and Run
Uttar Pradesh,Nighasan,Nil,28.23214769037592,80.86197461832418,2022-12-13,Tuesday,2022-12-14,December,Two Wheeler,Bus,3,15,"27,15,30",Male,SH,Others
Kerala,Kattaikonam,Thiruvananthapuram,8.601048295720922,76.89741782402838,2022-12-13,Tuesday,2022-12-14,December,Pedestrian,Car,1,0,70,Male,OR,Hit and Run
Punjab,Nabha Sahib Village,Nil,30.63842371511849,76.80290289612009,2022-12-13,Tuesday,2022-12-14,December,Two Wheeler,Bus,1,0,63,Male,NH,Others
Punjab,Jamuna Enclave,Nil,30.643812812017785,76.82576046938668,2022-12-13,Tuesday,2022-12-14,December,Pedestrian,Car,1,0,53,Female,OR,Hit and Run
Uttarakhand,Bachelikhal,Nil,30.08183497849448,78.55953720908792,2022-12-13,Tuesday,2022-12-14,December,Car,Gorge,1,0,,Male,OR,Vehicle Overturn
Punjab,Sungudhoun,Nil,30.46130701737488,74.5552348253167,2022-12-13,Tuesday,2022-12-14,December,Two Wheeler,Car,2,0,"55,29",Male,OR,Head On Collision
Karnataka,Mayasandra,Nil,12.750299753590124,77.74749226469866,2022-12-12,Monday,2022-12-14,December,Pedestrian,Truck,3,0,"21,23,22",Male,SH,Hit and Run
Karnataka,14th Cross Rd,Bengaluru,13.03612022124444,77.50080560296158,2022-12-12,Monday,2022-12-14,December,Two Wheeler,Bus,1,0,29,Male,OR,Hit From Back
Rajasthan,Baytu,Nil,25.897675071850447,71.77176604440011,2022-12-14,Wednesday,2022-12-15,December,Two Wheeler,Car,2,0,"55,20",Male,NH,Head On Collision
Punjab,Phase 10,Nil,30.684900126554208,76.74499190414471,2022-12-14,Wednesday,2022-12-15,December,Car,Nil,1,0,22,Male,OR,Run Off Road
Punjab,NH 152 Lalru,Nil,30.48734362378299,76.79891913719949,2022-12-14,Wednesday,2022-12-15,December,Bicycle,Crane,1,1,19,Male,NH,Hit From Back
Punjab,Baddi Rd,Nil,30.810866555761788,76.85171151745232,2022-12-14,Wednesday,2022-12-15,December,Truck,Pick Up,2,0,"38,30",Male,OR,Head On Collision
Kerala,Attingal,Nil,8.696155339054807,76.81724495938334,2022-12-14,Wednesday,2022-12-16,December,Two Wheeler,Bus,1,1,17,Male,NH,Hit From Back
Punjab,Sector 94,Nil,30.693431210442192,76.6699544221498,2022-12-15,Thursday,2022-12-16,December,Two Wheeler,Car,1,1,22,Male,SH,Others
Punjab,Derabassi Flyover,Nil,30.58647826398502,76.84585175212226,2022-12-15,Thursday,2022-12-16,December,Tractor,Unidentified,1,0,,Male,NH,Hit and Run
Uttar Pradesh,Gautam Ghat,Lucknow,26.86975570997317,80.91984789417069,2022-12-17,Saturday,2022-12-17,December,SUV,Nil,3,4,,,OR,Run Off Road
Kerala,Mundakayam,Nil,9.538467799808627,76.89153916640065,2022-12-16,Friday,2022-12-17,December,Bus,Nil,1,17,10,Female,NH,Run Off Road
Uttar Pradesh,Piplehda,Nil,28.68041227741485,77.55725383190614,2022-12-15,Thursday,2022-12-17,December,Pedestrian,Car,1,0,7,Male,OR,Hit and Run
Madhya Pradesh,Bagdiya,Nil,25.90141627994532,76.8214269562394,2022-12-17,Saturday,2022-12-18,December,Two Wheeler,Car,1,2,15,Female,OR,Head On Collision
Madhya Pradesh,Dhar,Nil,22.59100902764541,75.32170877852036,2022-12-17,Saturday,2022-12-18,December,Two Wheeler,Car,1,3,20,Male,OR,Run Off Road
Uttar Pradesh,Shaneshwar Crossing,Kanpur,26.481584121907662,80.27662997344608,2022-12-17,Saturday,2022-12-18,December,Pedestrian,Truck,1,3,,Male,OR,Head On Collision
Uttar Pradesh,Dudhauna,Nil,27.35598485842003,79.13376356914402,2022-12-17,Saturday,2022-12-18,December,SUV,Nil,3,4,"30,27,26",Male,OR,Vehicle Overturn
Chhattisgarh,Bhilai New Police Station,Nil,21.207472348882888,81.43138407972081,2022-12-18,Sunday,2022-12-19,December,Two Wheeler,Truck,1,1,49,Male,NH,Hit From Back
Chhattisgarh,Hanuman Temple,Nil,21.2092996133413,81.45636826215157,2022-12-18,Sunday,2022-12-19,December,Pedestrian,Truck,1,0,,Male,OR,Hit and Run
Uttar Pradesh,Auraiya,Nil,26.451259360568116,79.52251940393027,2022-12-19,Monday,2022-12-19,December,Bus,Truck,3,9,,Male,NH,Hit From Back
Uttar Pradesh,Aligarh,Nil,27.92569783999121,78.0766951461395,2022-12-19,Monday,2022-12-19,December,Bus,Bus,2,24,,,NH,Head On Collision
Maharashtra,Khopoli,Nil,18.791103033740573,73.33942507747092,2022-12-19,Monday,2022-12-19,December,Bus,Truck,1,10,,Male,NH,Hit From Back
Tamil Nadu,Tambaram Sanatorium,Chennai,12.945551345190612,80.12977436023799,2022-12-17,Saturday,2022-12-19,December,Two Wheeler,Van,2,0,"17,18",Male,OR,Hit From Back
Uttar Pradesh,Novel Sugar Mill,Nil,28.635991170978475,79.81397162527023,2022-12-18,Sunday,2022-12-19,December,Two Wheeler,Truck,4,0,"28,25,5,2",Both,OR,Others
Tamil Nadu,Thuraipakkam Dumpyard,Chennai,12.948397109160258,80.24062782281874,2022-12-18,Sunday,2022-12-19,December,Car,Divider,1,0,23,Female,SH,Fixed Object Collision
Maharashtra,Gaulane,Nil,19.905088813373517,73.7412966069139,2022-12-17,Saturday,2022-12-20,December,Two Wheeler,Car,1,0,45,Male,OR,Hit From Back
Kerala,Arattupuzha Bridge,Nil,10.416483933072763,76.22926447676387,2022-12-19,Monday,2022-12-20,December,Car,River,3,0,"66,62,6",Both,OR,Vehicle Overturn
Punjab,Mallanwala,Nil,31.04997817676166,74.8325104025693,2022-12-18,Sunday,2022-12-20,December,Car,Gorge,1,0,,,OR,Vehicle Overturn
Tamil Nadu,Siruvanur Rd,Nil,13.148984663411442,79.87569621063201,2022-12-18,Sunday,2022-12-20,December,Two Wheeler,Truck,1,0,19,Male,OR,Head On Collision
Gujarat,Lal Gebi Ashram,Ahmedabad,23.03074886193254,72.4548732079096,2022-12-19,Monday,2022-12-20,December,Pedestrian,Car,1,0,70,Male,OR,Hit and Run
Punjab,Dehlon Rd,Nil,30.8326794592739,75.96842155312031,2022-12-20,Tuesday,2022-12-21,December,Two Wheeler,Truck,1,1,22,Female,OR,Hit From Back
Manipur,Longsai,Nil,24.64242354084308,93.65379956227731,2022-12-21,Wednesday,2022-12-21,December,Bus,Gorge,10,35,,Female,SH,Vehicle Overturn
Madhya Pradesh,Sukhari,Nil,22.30972325375101,79.18429742631339,2022-12-20,Tuesday,2022-12-21,December,Van,Nil,2,14,"17,40",Male,OR,Run Off Road
Uttar Pradesh,Yamuna Expressway,Nil,28.44251283882086,77.50229321657845,2022-12-20,Tuesday,2022-12-21,December,Bus,Truck,1,28,,,NH,Hit From Back
Uttar Pradesh,Arnia,Nil,28.134252903702578,77.9165463678531,2022-12-20,Tuesday,2022-12-21,December,Two Wheeler,Truck,1,6,,Male,OR,Others
Madhya Pradesh,Super Corridor,Indore,22.754767719448875,75.80483564041853,2022-12-20,Tuesday,2022-12-21,December,Car,Nil,1,1,,Male,OR,Run Off Road
Madhya Pradesh,Tanda,Nil,23.460716411897742,75.68065588698633,2022-12-19,Monday,2022-12-21,December,Two Wheeler,Truck,2,0,"16,12",Male,OR,Hit From Back
Madhya Pradesh,Sonkatch,Nil,22.97841301080496,76.35531780503722,2022-12-19,Monday,2022-12-21,December,Two Wheeler,Unidentified,1,0,32,Male,NH,Hit and Run
Assam,Patharkandi,Nil,24.609679505103248,92.320861479876,2022-12-19,Monday,2022-12-21,December,Auto Rickshaw,Car,2,0,"32,28",Male,NH,Head On Collision
Jharkhand,Banta,Nil,22.878167905048823,86.27476231989324,2022-12-21,Wednesday,2022-12-22,December,SUV,Tractor,2,6,"28,29",Male,OR,Head On Collision
Bihar,Madhepura,Nil,25.92390517517682,86.79486307089914,2022-12-21,Wednesday,2022-12-22,December,Two Wheeler,Nil,3,0,"18,18,17",Male,OR,Run Off Road
Bihar,Thakur Bigha,Nil,25.012081168869063,85.50421450880712,2022-12-21,Wednesday,2022-12-22,December,Pedestrian,Tractor,1,2,7,Male,OR,Hit and Run
Madhya Pradesh,Dhamnod,Nil,22.217417384267296,75.47774220959037,2022-12-21,Wednesday,2022-12-23,December,Bus,Tractor,1,2,,Male,SH,Head On Collision
Sikkim,Upper Zema,Nil,27.79743874092502,88.55315509576577,2022-12-23,Friday,2022-12-23,December,Truck,Gorge,16,4,,Male,OR,Vehicle Overturn
Tamil Nadu,Tuticorin,Nil,8.789434733640828,78.14106109477959,2022-12-22,Thursday,2022-12-23,December,Car,Truck,4,0,"39,63,37,62",Female,SH,Hit From Back
Madhya Pradesh,Bilkhiria,Bhopal,23.13550598493663,77.45379098563042,2022-12-21,Wednesday,2022-12-23,December,Two Wheeler,SUV,1,1,17,Male,OR,Hit From Back
Madhya Pradesh,Govindpura,Nil,22.5344718503156,75.55545926944136,2022-12-21,Wednesday,2022-12-23,December,Pedestrian,Two Wheeler,1,0,,Male,OR,Hit and Run
Madhya Pradesh,Bhilai,Nil,21.807311125720886,78.22651285913841,2022-12-24,Saturday,2022-12-24,December,Car,Truck,4,0,,,NH,Hit From Side
Gujarat,Maliyasan,Nil,22.33131034445658,70.87918638902339,2022-12-22,Thursday,2022-12-24,December,Car,Truck,4,0,"67,68,42,99",Male,NH,With Parked Vehicle
West Bengal,Behala,Kolkata,22.50221196190783,88.31808494940438,2022-12-23,Friday,2022-12-24,December,Two Wheeler,Truck,1,1,23,Female,NH,Hit From Back
Karnataka,Malebettu,Nil,13.23762074835291,75.0982366574767,2022-12-24,Saturday,2022-12-25,December,Auto Rickshaw,Bus,1,2,57,Male,OR,Others
Uttar Pradesh,Vehelna,Nil,29.42631258067061,77.69638889689476,2022-12-24,Saturday,2022-12-25,December,Two Wheeler,Truck,1,1,50,Female,OR,Others
Kerala,Kumily,Nil,9.599991839974674,77.16139965795666,2022-12-23,Friday,2022-12-25,December,Car,Gorge,8,2,"55,55,55,46,47,45,47,42",Both,OR,Vehicle Overturn
Gujarat,Kheda Rd,Nil,22.818350031750544,72.7574075405846,2022-12-24,Saturday,2022-12-25,December,Car,Ditch,2,0,"28,26",Male,OR,Vehicle Overturn
Telangana,Jeedimetla,Hyderabad,17.517909994790656,78.44654596487308,2022-12-25,Sunday,2022-12-26,December,Two Wheeler,Divider,2,0,"20,21",Male,OR,Fixed Object Collision
Karnataka,Pedamale,Nil,12.815955764297088,74.95918385795765,2022-12-25,Sunday,2022-12-26,December,Pedestrian,Bus,1,0,,Male,OR,Head On Collision
Uttarakhand,Garud,Nil,30.125616238195484,78.35483412995099,2022-12-25,Sunday,2022-12-26,December,Car,Gorge,2,0,"32,43",Male,OR,Run Off Road
Telangana,Hasnapur,Nil,19.42066970837381,78.81012774784739,2022-12-25,Sunday,2022-12-26,December,Two Wheeler,Two Wheeler,4,0,"11,6",Both,OR,Head On Collision
Haryana,Pataudi Road,Nil,28.43893004749948,76.97739138772386,2022-12-24,Saturday,2022-12-26,December,Pedestrian,Auto Rickshaw,1,0,19,Female,OR,Hit From Back
Uttar Pradesh,Kannauj,Nil,27.024072347898148,79.89404264649157,2022-12-27,Tuesday,2022-12-27,December,Car,Truck,3,0,,Male,NH,Hit From Back
Tamil Nadu,Valadi,Nil,10.87362115565509,78.75868738722666,2022-12-25,Sunday,2022-12-27,December,Car,Gorge,1,0,19,Male,NH,Vehicle Overturn
Tamil Nadu,Madathukulam,Nil,10.561516576833649,77.35747303456479,2022-12-26,Monday,2022-12-27,December,Van,Truck,4,0,"55,10,57,35",Both,NH,Head On Collision
Tamil Nadu,Gokulam Park Hotel,Coimbatore,11.0577003672908,77.07029557218127,2022-12-26,Monday,2022-12-27,December,Car,Divider,1,1,18,Male,SH,Fixed Object Collision
Tamil Nadu,Palangarai,Nil,11.20589257326603,77.30479362726564,2022-12-26,Monday,2022-12-27,December,Car,Pole,1,0,37,Male,OR,Fixed Object Collision
Tamil Nadu,Kelamangalam,Nil,12.60384713085465,77.85378954006123,2022-12-26,Monday,2022-12-27,December,Bus,Ditch,1,10,45,Female,OR,Vehicle Overturn
West Bengal,Tollygunge Circular Rd,Kolkata,22.504581972304937,88.33775300079792,2022-12-26,Monday,2022-12-27,December,Two Wheeler,Truck,1,2,17,Male,OR,Hit From Back
